text_id,cohesion,syntax,vocabulary,phraseology,grammar,conventions
7835355C55D8,2.379033088684082,2.3980398178100586,2.647993803024292,2.3558316230773926,2.5742311477661133,2.744192600250244
9A24CB0724FE,2.508249044418335,2.642300128936768,2.813742160797119,2.635554075241089,2.925771713256836,2.997100353240967
CEC71375C061,2.500148296356201,2.6145870685577397,2.796550035476685,2.6383564472198486,2.8978631496429443,2.806859016418457
457A4416559B,2.2050328254699707,2.2849817276000977,2.3587746620178223,2.143402099609375,2.3282485008239746,2.1827147006988525
DBAB680CBC5D,2.653891324996948,2.690118789672852,2.811875820159912,2.714318037033081,2.8788299560546875,2.979958295822144
F8BA702A8450,2.668234348297119,2.742495059967041,2.903195381164551,2.7738242149353027,2.9829888343811035,2.984835386276245
CBDE3C526D05,2.5188088417053223,2.595350503921509,2.7913780212402344,2.709315776824951,2.9726455211639404,2.611480712890625
0E22A47D358E,2.2231264114379883,2.2419419288635254,2.446214199066162,2.284022569656372,2.324526309967041,2.358137845993042
E80B0AD2A9D7,2.234067678451538,2.2053475379943848,2.500931024551392,2.208531856536865,2.248185634613037,2.532264947891236
B0DFC5E93591,1.8617055416107176,1.88232696056366,2.144423484802246,1.948033094406128,1.9861087799072263,1.8317115306854248
38CADC812CBA,2.635995864868164,2.639514684677124,2.9015400409698486,2.6804585456848145,2.823713779449463,2.9933555126190186
E4298EE64777,2.7114362716674805,2.672972679138184,2.842491626739502,2.7539522647857666,2.9553351402282715,2.5822463035583496
4E1C62576A76,2.551703691482544,2.4922595024108887,2.748730182647705,2.556671619415283,2.6157989501953125,2.586359977722168
D9130F5402F6,2.6513233184814453,2.73931622505188,2.916780948638916,2.907893180847168,3.1308605670928955,2.797009229660034
F144EA4BE505,1.793297290802002,1.843569040298462,2.0654664039611816,1.9046423435211184,1.933935642242432,1.6161731481552124
79098D096CB8,2.4682350158691406,2.406031608581543,2.684597969055176,2.4283223152160645,2.452885866165161,2.544620513916016
E5621447B675,2.5447030067443848,2.494551420211792,2.6017231941223145,2.465756893157959,2.6534266471862797,2.319495677947998
E0BABC4506D0,2.888345956802368,2.784754753112793,2.981909275054932,2.764659881591797,2.736379623413086,2.9826302528381348
F0E76CC2EF7A,3.2119994163513184,3.276123523712158,3.2633635997772217,3.271818161010742,3.436664581298828,3.535123348236084
E877D5AD16DA,2.7652571201324463,2.7557709217071533,2.956705093383789,2.947086334228516,3.038313865661621,2.8536972999572754
0CFDDC1CF75A,2.51404333114624,2.5497026443481445,2.697619915008545,2.552119493484497,2.6399965286254883,2.600503206253052
C1C75CB3BB17,2.846372604370117,2.816932439804077,3.014078378677368,2.842452049255371,2.9642162322998047,3.140653610229492
4C1C3000E7C6,2.2925281524658203,2.154038906097412,2.54203462600708,2.292033195495605,2.2223072052001958,2.2881784439086914
EC3F3F26E635,2.949256420135498,3.0621047019958496,3.1179773807525635,3.140693664550781,3.4256346225738525,3.038612127304077
375ABFC3D6F5,3.2588393688201904,3.3355627059936523,3.453444480895996,3.334160089492798,3.4596312046051025,3.569063186645508
91B88A23A5E4,2.8926656246185303,2.91511869430542,3.1563639640808105,3.06965446472168,3.250967741012573,3.0610227584838867
E0DF99CD1D9C,2.4813060760498047,2.474921941757202,2.700457096099853,2.5411627292633057,2.6011593341827397,2.4351813793182373
C5CA6C22BAFE,2.558894157409668,2.5462803840637207,2.817749500274658,2.7446417808532715,2.826972484588623,2.561577558517456
D4A38C52F57D,3.2312986850738525,3.2613635063171387,3.365295886993408,3.3646788597106934,3.5803236961364746,3.344612598419189
0420DDE0BABD,2.380095958709717,2.312094211578369,2.651045322418213,2.507417678833008,2.423391342163086,2.269446849822998
DF8B648769C5,2.9952378273010254,2.7838706970214844,2.9553062915802,2.7797889709472656,2.733424663543701,2.9765307903289795
757C5E55BA96,2.8640904426574707,2.8986263275146484,2.936917543411255,2.9491400718688965,3.073667526245117,2.8208165168762207
A4DA4201903F,1.9837007522583008,1.951263427734375,2.2895278930664062,2.0774173736572266,2.004741668701172,1.879117727279663
B3241FAB44C9,3.446674346923828,3.524393320083618,3.575962543487549,3.603543519973755,3.8968372344970703,3.7639389038085938
B83DD09D3129,2.5137381553649902,2.417731285095215,2.6582226753234863,2.4868955612182617,2.423407077789306,2.313803672790528
61471CA2532D,2.2251501083374023,2.12153434753418,2.4186654090881348,2.1702349185943604,2.095992088317871,2.1611146926879883
E0BDF62838F7,2.788489818572998,2.8297786712646484,3.0672309398651123,2.917680263519287,3.053401470184326,3.0484204292297363
0B84A2B37B65,2.386207103729248,2.334968090057373,2.6028494834899902,2.411247730255127,2.3969404697418213,2.506410598754883
