text_id,cohesion,syntax,vocabulary,phraseology,grammar,conventions
7835355C55D8,2.2998046875,2.2392578125,2.556640625,2.25390625,2.56640625,2.6171875
9A24CB0724FE,2.376953125,2.587890625,2.74609375,2.44921875,2.83203125,3.0078125
CEC71375C061,2.462890625,2.634765625,2.662109375,2.521484375,2.912109375,2.91796875
457A4416559B,2.03515625,2.134765625,2.142578125,1.8916015625,2.15625,2.169921875
DBAB680CBC5D,2.5888671875,2.720703125,2.7734375,2.6396484375,2.71875,2.9638671875
F8BA702A8450,2.662109375,2.763671875,2.8984375,2.837890625,2.990234375,3.01953125
CBDE3C526D05,2.55859375,2.5390625,2.74609375,2.607421875,2.9375,2.515625
0E22A47D358E,2.169921875,2.220703125,2.3642578125,2.255859375,2.3271484375,2.2802734375
B0DFC5E93591,1.6669921875,1.7701822519302368,2.0305988788604736,1.7906900644302368,1.8297525644302368,1.8056640625
E80B0AD2A9D7,2.139369487762451,2.0990512371063232,2.3797433376312256,2.078125,2.0770089626312256,2.5909597873687744
38CADC812CBA,2.6399738788604736,2.6751301288604736,2.8782551288604736,2.7154948711395264,2.873046875,3.0514323711395264
E4298EE64777,2.75,2.7734375,2.884765625,2.828125,2.9739582538604736,2.6875
4E1C62576A76,2.6979167461395264,2.5716145038604736,2.8391926288604736,2.6783854961395264,2.8098957538604736,2.685546875
D9130F5402F6,2.658203125,2.69921875,2.8203125,2.90234375,3.12109375,2.759765625
F144EA4BE505,1.666015625,1.68115234375,1.906494140625,1.703369140625,1.781005859375,1.427978515625
0CFDDC1CF75A,2.43359375,2.556640625,2.76171875,2.57421875,2.599609375,2.697265625
E877D5AD16DA,2.7109375,2.76953125,2.94921875,2.908203125,3.078125,2.78125
E5621447B675,2.67626953125,2.57666015625,2.63818359375,2.55908203125,2.7841796875,2.32470703125
F0E76CC2EF7A,3.1575520038604736,3.3561198711395264,3.1705729961395264,3.263671875,3.44921875,3.5787761211395264
E0BABC4506D0,2.8154296875,2.716796875,2.91259765625,2.68701171875,2.63427734375,3.01025390625
EC3F3F26E635,2.986328125,3.146484375,3.173828125,3.302734375,3.5078125,3.146484375
91B88A23A5E4,2.857421875,2.83984375,3.12890625,2.97265625,3.119140625,3.05859375
C1C75CB3BB17,2.7786457538604736,2.8359375,2.994140625,2.8072917461395264,2.8951823711395264,3.1458332538604736
79098D096CB8,2.34228515625,2.366943359375,2.642578125,2.34765625,2.295654296875,2.463623046875
C5CA6C22BAFE,2.6025390625,2.6162109375,2.83984375,2.794921875,2.900390625,2.568359375
375ABFC3D6F5,3.19873046875,3.28857421875,3.478515625,3.240234375,3.42822265625,3.5869140625
0420DDE0BABD,2.3544921875,2.3076171875,2.677734375,2.4853515625,2.4228515625,2.30078125
757C5E55BA96,2.814453125,2.8466796875,2.8681640625,2.8037109375,2.9296875,2.771484375
D4A38C52F57D,3.212890625,3.3125,3.392578125,3.4733073711395264,3.6920573711395264,3.3359375
4C1C3000E7C6,2.148158550262451,2.0205078125,2.560825824737549,2.2371652126312256,2.134765625,2.1697824001312256
E0DF99CD1D9C,2.431640625,2.4671874046325684,2.622656345367432,2.543750047683716,2.5824217796325684,2.439453125
A4DA4201903F,1.8450521230697632,1.8421224355697632,2.25,2.0631511211395264,1.9143880605697632,1.8359375
DF8B648769C5,2.955078125,2.794140577316284,2.9554686546325684,2.732421875,2.655468702316284,2.878124952316284
B83DD09D3129,2.5810546875,2.4404296875,2.65625,2.4599609375,2.4189453125,2.275390625
E0BDF62838F7,2.861328125,2.85546875,3.052734375,2.98046875,3.115234375,3.056640625
B3241FAB44C9,3.458984375,3.6298828125,3.57275390625,3.66162109375,4.0791015625,3.92919921875
9E1DFDF33C0B,3.205078125,3.3190104961395264,3.2578125,3.2376301288604736,3.431640625,3.3743488788604736
DAF9AC30424E,2.80078125,2.75,2.765625,2.91796875,3.13671875,2.75
0B84A2B37B65,2.25634765625,2.2880859375,2.57666015625,2.34130859375,2.3583984375,2.5
4D377B163021,2.4921875,2.47265625,2.94140625,2.88671875,2.859375,2.5234375
