text_id,cohesion,syntax,vocabulary,phraseology,grammar,conventions
7835355C55D8,2.4353785514831543,2.4489877223968506,2.648641347885132,2.3872203826904297,2.619438886642456,2.8279309272766118
9A24CB0724FE,2.4700727462768555,2.6068623065948486,2.7826004028320312,2.5102829933166504,2.8220975399017334,3.100724220275879
CEC71375C061,2.4924678802490234,2.5717029571533203,2.762948989868164,2.593895673751831,2.7915172576904297,2.903477191925049
457A4416559B,2.0155222415924072,2.061333417892456,2.163817882537842,2.019385814666748,2.153352737426758,2.1731438636779785
DBAB680CBC5D,2.6898231506347656,2.7548036575317383,2.861223697662353,2.671114921569824,2.911545753479004,2.985670328140259
F8BA702A8450,2.6842145919799805,2.7533276081085205,2.904026508331299,2.667304992675781,2.8842220306396484,2.952102899551392
CBDE3C526D05,2.5390543937683105,2.5476629734039307,2.7763547897338867,2.608783721923828,2.7595362663269043,2.533597469329834
0E22A47D358E,2.262905597686768,2.172841787338257,2.4031782150268555,2.245603561401367,2.278078556060791,2.238168954849243
E80B0AD2A9D7,2.180129051208496,2.0087432861328125,2.4085710048675537,2.1429531574249268,2.099111557006836,2.5386857986450195
B0DFC5E93591,1.607000470161438,1.6192262172698977,1.909952402114868,1.6325011253356934,1.823286771774292,1.6603765487670898
38CADC812CBA,2.58088755607605,2.5939817428588867,2.811654567718506,2.551313877105713,2.6637492179870605,2.958215951919556
E4298EE64777,2.79780650138855,2.753138542175293,2.897430896759033,2.821044921875,2.893890380859375,2.63279128074646
4E1C62576A76,2.685030937194824,2.611844062805176,2.8369345664978027,2.636638879776001,2.6761484146118164,2.68860387802124
D9130F5402F6,2.7785701751708984,2.852699041366577,2.967468738555908,2.924339771270752,3.209420680999756,2.8567214012146
F144EA4BE505,1.5645248889923096,1.5705273151397705,1.8051738739013672,1.5746936798095703,1.7190232276916504,1.3887889385223389
79098D096CB8,2.3933029174804688,2.398538112640381,2.6168689727783203,2.3974618911743164,2.4165830612182617,2.553283214569092
E5621447B675,2.493790626525879,2.400618076324463,2.53574013710022,2.373502731323242,2.532378673553467,2.212366104125977
E0BABC4506D0,3.016651153564453,2.822229385375977,3.0172038078308105,2.8108139038085938,2.789689540863037,3.1566600799560547
F0E76CC2EF7A,3.254379987716675,3.2752370834350586,3.2535104751586914,3.247823715209961,3.3834986686706543,3.558856725692749
E877D5AD16DA,2.7530622482299805,2.758612155914306,3.0018811225891118,2.892586469650269,2.9740614891052246,2.869140625
0CFDDC1CF75A,2.484534740447998,2.4914257526397705,2.769836902618408,2.6106128692626958,2.564955711364746,2.656883716583252
C1C75CB3BB17,2.8406355381011963,2.8443851470947266,2.9752602577209477,2.7042627334594727,2.8282508850097656,3.1214230060577397
4C1C3000E7C6,2.267053365707397,2.105291843414306,2.591545343399048,2.2471513748168945,2.1008448600769043,2.2494146823883057
EC3F3F26E635,3.05051589012146,3.1659538745880127,3.2214274406433105,3.267320156097412,3.56324315071106,3.189917087554932
375ABFC3D6F5,3.117132663726806,3.210452079772949,3.398019790649414,3.16731858253479,3.2781577110290527,3.592459917068481
91B88A23A5E4,2.9421510696411133,2.967749118804932,3.210998773574829,3.098868131637573,3.203829288482666,3.1698527336120605
E0DF99CD1D9C,2.32820725440979,2.384631633758545,2.6009435653686523,2.524866819381714,2.53682279586792,2.3861613273620605
C5CA6C22BAFE,2.492627620697021,2.5409960746765137,2.798646688461304,2.682919502258301,2.8006882667541504,2.5622663497924805
D4A38C52F57D,3.3005778789520264,3.3631105422973637,3.451323986053467,3.4817709922790527,3.6872808933258057,3.43972396850586
0420DDE0BABD,2.344199180603028,2.315431594848633,2.72306489944458,2.450968027114868,2.345918655395508,2.306217193603516
DF8B648769C5,2.97322416305542,2.752910852432251,3.000305652618408,2.7852134704589844,2.673882484436035,2.990577220916748
757C5E55BA96,2.85093355178833,2.872518539428711,2.8913981914520264,2.836094379425049,3.0034501552581787,2.833716869354248
A4DA4201903F,1.8812381029129028,1.8544267416000368,2.278427600860596,2.01154899597168,1.957208514213562,1.8812763690948489
B3241FAB44C9,3.61244535446167,3.6413087844848633,3.6972131729125977,3.732552528381348,3.982213258743286,3.887585639953613
B83DD09D3129,2.512786388397217,2.4394445419311523,2.657142162322998,2.459573268890381,2.424269199371338,2.313617706298828
61471CA2532D,2.2580220699310303,2.044842481613159,2.365630388259888,2.075660228729248,2.016019582748413,2.087312698364258
E0BDF62838F7,2.906586170196533,2.869166135787964,3.116004467010498,2.949547290802002,3.091676712036133,3.135117292404175
0B84A2B37B65,2.18038272857666,2.1218690872192383,2.436420440673828,2.232772827148437,2.225529193878174,2.3615145683288574
9E1DFDF33C0B,3.2228658199310303,3.257132053375244,3.245100259780884,3.2870447635650635,3.53424334526062,3.347287893295288
306796D0279E,2.6099774837493896,2.40051531791687,2.7158007621765137,2.552841663360596,2.3817989826202397,2.6728975772857666
DAF9AC30424E,2.8162155151367188,2.773306608200073,2.9285945892333984,2.968818187713623,3.207298755645752,2.797245502471924
FF197A6B15B2,2.6591897010803223,2.682842493057251,2.967794179916382,2.889665365219116,2.8705878257751465,2.7833831310272217
4D377B163021,2.5070877075195312,2.5212721824646,2.9761245250701904,2.821277141571045,2.8565077781677246,2.533465623855591
CDABA09822C7,2.667808532714844,2.431291341781616,2.770690679550171,2.5603175163269043,2.3935015201568604,2.614729404449463
48837626943D,2.7133169174194336,2.652672290802002,2.98262357711792,2.890249729156494,2.9757003784179688,2.7585320472717285
A2BA5F95C077,2.920207023620605,2.752551555633545,2.994508743286133,2.702359437942505,2.686911106109619,3.017526149749756
287BE4F26530,2.574860095977783,2.379763126373291,2.73865270614624,2.5687832832336426,2.423074245452881,2.5693862438201904
DDD1A1F08FDF,2.5685083866119385,2.6155240535736084,2.8734912872314453,2.790376901626587,2.926701545715332,2.5229830741882324
8D160B0BC04B,3.165737628936768,3.3387129306793213,3.5629842281341557,3.539192914962769,3.5974910259246826,3.494041681289673
F86C79CE78F4,2.248085021972656,2.060598850250244,2.437741756439209,2.1434569358825684,2.0426137447357178,2.3793718814849854
4E59508F6D0B,2.708247184753418,2.6724672317504883,2.789479732513428,2.757755756378174,2.752106189727783,2.585616111755371
6013DA298542,2.57620906829834,2.5452980995178223,2.795719623565674,2.6864800453186035,2.8021955490112305,2.5103580951690674
4843C41AAF24,2.724109172821045,2.688565254211426,3.0781073570251465,2.9641904830932617,3.071665048599243,2.9262194633483887
E792CBEB06C5,2.993815898895264,2.9763600826263428,3.1386561393737797,3.116260766983032,3.193082094192505,3.351714611053467
46BB96D9BC9B,2.965278148651123,3.049840211868286,3.136794090270996,3.1269493103027344,3.164871454238892,3.1180553436279297
FFD29828A873,2.6176204681396484,2.5385334491729736,2.8758857250213623,2.802892208099365,2.775181770324707,2.2189712524414062
82CCCAD3BA5B,2.5323562622070312,2.4603233337402344,2.696115732192993,2.5509824752807617,2.4829230308532715,2.291762351989746
C7A28C7A3786,2.022897720336914,1.9982601404190063,2.3081040382385254,2.1932806968688965,2.059329032897949,2.048943519592285
