text_id,cohesion,syntax,vocabulary,phraseology,grammar,conventions
7835355C55D8,2.4440388679504395,2.370488166809082,2.6947383880615234,2.419301748275757,2.5132200717926025,2.8609347343444824
9A24CB0724FE,2.499722957611084,2.619269371032715,2.885183334350586,2.5439906120300293,2.81725549697876,3.0223493576049805
CEC71375C061,2.4562902450561523,2.6702780723571777,2.739441156387329,2.677603244781494,2.8671882152557373,2.916412830352783
457A4416559B,2.0988173484802246,2.161630153656006,2.152042865753174,2.0242648124694824,2.12256407737732,2.1386144161224365
DBAB680CBC5D,2.5863146781921387,2.6635489463806152,2.7621755599975586,2.517031192779541,2.717538833618164,3.029685735702514
F8BA702A8450,2.5685906410217285,2.832855224609375,2.859271049499512,2.7531285285949707,2.8750100135803223,3.0064945220947266
CBDE3C526D05,2.5936498641967773,2.599730968475342,2.828596591949463,2.723050117492676,3.034973621368408,2.5814852714538574
0E22A47D358E,2.305739402770996,2.202954769134521,2.283602237701416,2.2065558433532715,2.2295382022857666,2.251275062561035
E80B0AD2A9D7,2.111902475357056,2.0635745525360107,2.496886730194092,2.1042370796203613,2.03875994682312,2.648112773895264
B0DFC5E93591,1.673048973083496,1.7259303331375122,1.9915709495544436,1.7516433000564575,1.80535626411438,1.8419218063354488
38CADC812CBA,2.571622610092163,2.506784439086914,2.7617194652557373,2.5565905570983887,2.745420455932617,3.0225563049316406
E4298EE64777,2.783247470855713,2.863058090209961,2.916465282440185,3.017632007598877,3.0744738578796387,2.5731184482574463
4E1C62576A76,2.615194320678711,2.5309860706329346,2.672438621520996,2.506520748138428,2.496767520904541,2.624630928039551
D9130F5402F6,2.7493958473205566,2.686039924621582,2.903280258178711,3.056725025177002,3.140395164489746,2.6898305416107178
F144EA4BE505,1.6844995021820068,1.7789015769958496,1.964951992034912,1.7979931831359863,1.8119869232177732,1.5358624458312988
79098D096CB8,2.3292269706726074,2.444014072418213,2.666341781616211,2.40334415435791,2.302351951599121,2.580946207046509
E5621447B675,2.728091239929199,2.560147762298584,2.657533645629883,2.5851171016693115,2.842106342315674,2.333076477050781
E0BABC4506D0,2.9875104427337646,2.763225078582764,3.12812876701355,2.824248790740967,2.707418918609619,3.070976972579956
F0E76CC2EF7A,3.3545243740081787,3.4365780353546143,3.2913923263549805,3.3443856239318848,3.5922601222991943,3.661887407302856
E877D5AD16DA,2.672672271728516,2.771019458770752,2.949282169342041,2.9226059913635254,3.0754997730255127,2.7658467292785645
0CFDDC1CF75A,2.4524426460266118,2.488713502883911,2.670325756072998,2.5568909645080566,2.5624399185180664,2.7630186080932617
C1C75CB3BB17,2.7685751914978027,2.77721643447876,2.938401222229004,2.692427396774292,2.815062522888184,3.1115663051605225
4C1C3000E7C6,2.147487163543701,2.0749287605285645,2.6323745250701904,2.252800464630127,2.1878561973571777,2.234480142593384
EC3F3F26E635,3.2043216228485107,3.318626642227173,3.3271992206573486,3.4332833290100098,3.6077358722686768,3.202798128128052
375ABFC3D6F5,3.2112863063812256,3.361623287200928,3.575281381607056,3.240930795669556,3.3600330352783203,3.6088366508483887
91B88A23A5E4,2.948147773742676,2.89697813987732,3.2169735431671143,3.085902690887451,3.1781740188598637,3.047769069671631
E0DF99CD1D9C,2.4354124069213867,2.5368142127990723,2.6492934226989746,2.519052028656006,2.5281360149383545,2.4248647689819336
C5CA6C22BAFE,2.533651351928711,2.5469353199005127,2.8400650024414062,2.725235939025879,2.880370616912842,2.513162612915039
D4A38C52F57D,3.24697494506836,3.3631629943847656,3.467376232147217,3.4597744941711426,3.693662643432617,3.405060052871704
0420DDE0BABD,2.338801145553589,2.3145666122436523,2.646620273590088,2.5023787021636963,2.3856360912323,2.261977195739746
DF8B648769C5,3.0864124298095703,2.742152214050293,2.980430841445923,2.7249069213867188,2.610323905944824,2.949803352355957
757C5E55BA96,2.875210762023926,2.9250504970550537,2.798779010772705,2.821675539016724,2.9912333488464355,2.887006521224976
A4DA4201903F,1.9256505966186523,1.907514572143555,2.2855613231658936,2.142916202545166,1.9564350843429563,1.837176322937012
B3241FAB44C9,3.649069309234619,3.641899585723877,3.72303318977356,3.749114751815796,4.097247123718262,3.932868719100952
B83DD09D3129,2.4832682609558105,2.407336950302124,2.5551412105560303,2.4924416542053223,2.3652420043945312,2.270841121673584
61471CA2532D,2.3728678226470947,2.077352523803711,2.3749454021453857,2.1303725242614746,2.012824058532715,2.112942695617676
E0BDF62838F7,2.841796398162842,2.8291232585906982,3.0299360752105717,2.895556926727295,3.06237268447876,3.026562452316284
0B84A2B37B65,2.1479992866516118,2.143035650253296,2.500432014465332,2.238524436950684,2.188206672668457,2.379769802093506
9E1DFDF33C0B,3.317919969558716,3.354248523712158,3.3589975833892822,3.252350091934204,3.5314431190490723,3.316837787628174
306796D0279E,2.701472282409668,2.597756147384644,2.7647898197174072,2.7444851398468018,2.411036729812622,2.654538154602051
DAF9AC30424E,2.8931660652160645,2.725043773651123,2.7775511741638184,2.9408860206604004,3.218693733215332,2.7003173828125
FF197A6B15B2,2.6530861854553223,2.654198408126831,3.0130162239074707,2.869858264923096,2.913163185119629,2.7872815132141118
4D377B163021,2.517225503921509,2.510756015777588,3.0083789825439453,2.9598069190979004,2.8815929889678955,2.460644245147705
CDABA09822C7,2.79067325592041,2.4654219150543213,2.8073463439941406,2.5423455238342285,2.33675217628479,2.5369458198547363
48837626943D,2.618048906326294,2.635143280029297,2.9486870765686035,2.847519397735596,2.9691171646118164,2.6466073989868164
A2BA5F95C077,2.971482753753662,2.807147741317749,3.098357677459717,2.8339760303497314,2.7268218994140625,3.0421600341796875
287BE4F26530,2.628049850463867,2.400693416595459,2.687804698944092,2.627874851226806,2.490699529647827,2.4839181900024414
DDD1A1F08FDF,2.5220823287963867,2.6259195804595947,2.877725601196289,2.8986263275146484,3.028085708618164,2.5736300945281982
8D160B0BC04B,3.270072221755981,3.4065396785736084,3.678981065750122,3.7385969161987305,3.771757125854492,3.565927267074585
F86C79CE78F4,2.1760315895080566,2.059922456741333,2.479621410369873,2.192379713058472,2.072727680206299,2.353349208831787
4E59508F6D0B,2.678175449371338,2.622209310531616,2.758132219314575,2.734379291534424,2.7002077102661133,2.632299900054932
6013DA298542,2.6117076873779297,2.5513954162597656,2.851355791091919,2.654006004333496,2.894235372543335,2.633946418762207
4843C41AAF24,2.778468132019043,2.683838367462158,3.054347038269043,3.0527117252349854,3.20147705078125,2.799125909805298
E792CBEB06C5,3.073030948638916,2.9845149517059326,3.046008348464966,3.14936900138855,3.1956231594085693,3.392925262451172
46BB96D9BC9B,2.968692779541016,3.1247143745422363,3.188001871109009,3.1900973320007324,3.241770029067993,3.1964111328125
FFD29828A873,2.682107925415039,2.6463112831115723,2.937671184539795,2.8353724479675293,2.8661203384399414,2.29933500289917
82CCCAD3BA5B,2.6391232013702397,2.456923484802246,2.675301313400269,2.663385391235352,2.473138332366944,2.266221046447754
C7A28C7A3786,2.0152812004089355,2.006438732147217,2.342930316925049,2.1813056468963623,2.1532108783721924,1.983404397964477
D6504339A690,2.876986503601074,2.9100818634033203,2.99641489982605,3.1481051445007324,3.3111796379089355,2.9766881465911865
2C0F002E8882,2.716421365737915,2.6446752548217773,2.7307443618774414,2.6269490718841557,2.613001108169556,2.5899343490600586
E897534557AF,2.9873766899108887,2.9937965869903564,3.2566909790039062,3.0392870903015137,2.880812168121338,3.140895366668701
D242BBCBEAFB,2.927176713943481,2.8870763778686523,2.979630708694458,2.769390344619751,2.8871235847473145,3.259106159210205
FE7BFE19D977,2.8390326499938965,2.7577874660491943,2.879676342010498,2.685942888259888,2.7129483222961426,2.6896867752075195
56AC4BE71C2F,2.7404086589813232,2.694550037384033,2.881025075912476,2.8305540084838867,2.8069112300872803,2.760596752166748
10D2D1173D36,3.5773143768310547,3.6294546127319336,3.575748443603516,3.442152976989746,3.6319618225097656,3.79622220993042
C954A6D0B707,3.1733760833740234,3.1634857654571533,3.292155742645264,3.3839924335479736,3.320744037628174,3.1782634258270264
DA8E64EC1304,2.738703489303589,2.6493630409240723,2.6613311767578125,2.634622812271118,2.5922069549560547,2.314061164855957
F7DD6134C693,2.783954620361328,2.458897113800049,2.6911861896514893,2.511988878250122,2.219125270843506,2.3916945457458496
824896E8F91B,2.2632875442504883,2.3435959815979004,2.722518920898437,2.4895360469818115,2.545947313308716,2.4457428455352783
24615FD199BE,3.122184991836548,3.1296029090881348,3.2701778411865234,3.1851966381073,3.4060943126678467,3.1362321376800537
232A59426B1E,2.343862533569336,2.2080979347229004,2.630246639251709,2.296127796173096,2.328771114349365,2.7422118186950684
833489139971,3.496256828308105,3.427196264266968,3.274686813354492,3.513465404510498,3.4966957569122314,3.322460651397705
96F4AB949807,2.038911819458008,1.920840859413147,2.213252067565918,2.0253219604492188,2.0065574645996094,1.7373061180114746
10D60ACB3E5D,2.0763888359069824,1.9958271980285645,2.2703800201416016,1.9802429676055908,1.9964721202850344,2.2449374198913574
7820048B53C8,3.0306880474090576,3.197727918624878,3.2619192600250244,3.2087109088897705,3.2987844944000244,3.280007839202881
EF36F9497E96,3.065587043762207,2.986452102661133,3.145012140274048,2.89465594291687,2.615419864654541,3.0658669471740723
5B0E80E62A8C,3.2063207626342773,3.316662311553955,3.137962579727173,3.174180507659912,3.5424931049346924,3.500072479248047
CF7AF5FA5DDC,3.68927001953125,3.654306411743164,3.6947720050811768,3.8007755279541016,3.698241710662842,3.865841865539551
950729DE3582,2.7779102325439453,2.889370441436768,3.003826379776001,2.928337574005127,3.0084924697875977,2.989084243774414
C12DEB504856,2.757484436035156,2.660116672515869,2.6827259063720703,2.618046283721924,2.408488512039185,2.673422813415528
48940AA0656E,3.000594139099121,2.9630355834960938,3.137110948562622,2.965280532836914,3.078235149383545,3.0630528926849365
064423D845B1,2.876060009002685,2.864099502563477,3.046501398086548,2.8221607208251958,2.869849681854248,3.097569227218628
60AEEA05E1A9,2.648520231246948,2.461979389190674,2.905826568603516,2.723052501678467,2.621331214904785,2.5716023445129395
8E6F35BA3EE6,2.534003734588623,2.7671773433685303,2.9758002758026123,2.9083902835845947,3.07608413696289,3.016270160675049
F50C9936F416,3.002826690673828,2.828451871871948,3.202154874801636,3.062418222427368,3.1757729053497314,3.1074180603027344
06737289651D,2.1463589668273926,1.9687750339508057,2.360813856124878,2.01554274559021,2.0569093227386475,1.943447589874268
3E500A5390C1,2.0739541053771973,1.997065544128418,2.332824230194092,2.280461549758911,2.0809521675109863,1.9487838745117188
6B56C630FFC5,2.8213446140289307,2.646059036254883,2.9743475914001465,2.713088035583496,2.7164788246154785,3.0547122955322266
C8D7D7FA3008,2.517430543899536,2.4034485816955566,2.686802625656128,2.5612611770629883,2.410895109176636,2.5186352729797363
0D8EC8868869,1.7547976970672607,1.771106481552124,2.0626931190490723,1.857648253440857,1.8296853303909304,1.840864181518555
0E14B9D24898,2.617847442626953,2.55586314201355,2.7703237533569336,2.4973087310791016,2.3323755264282227,2.602280139923096
81FB30DE2618,3.225278615951538,3.35874342918396,3.4989748001098637,3.519273042678833,3.530134439468384,3.6860408782958975
00D281524375,3.1535956859588623,2.908794403076172,3.1528429985046387,3.277613639831543,3.257895946502685,2.7188937664031982
