text_id,cohesion,syntax,vocabulary,phraseology,grammar,conventions
F69C85F4C3CA,2.2813563346862797,2.3796465396881104,2.645332098007202,2.4517569541931152,2.6991875171661377,2.574101448059082
72766FE38307,2.054105520248413,2.120961904525757,2.4036877155303955,2.115599632263184,2.221743106842041,2.2400600910186768
B046D31B68F0,2.723909616470337,2.748314380645752,2.971209526062012,2.799250364303589,3.011114835739136,3.114980459213257
AEE8A576989C,2.231187105178833,2.25352144241333,2.4732136726379395,2.231015682220459,2.3308873176574707,2.3170902729034424
ECE377D2E967,2.6914050579071045,2.679094791412353,2.8142342567443848,2.58211088180542,2.6116061210632324,2.9472310543060303
AEF788DA28DE,2.891160249710083,2.955198049545288,3.0618038177490234,3.0319881439208984,3.265322685241699,3.2579567432403564
F7B655834981,1.5231451988220217,1.567647099494934,1.841726303100586,1.6550549268722534,1.7570618391036987,1.535273551940918
833F25175AFC,2.587133407592773,2.5657520294189453,2.7843165397644043,2.621590375900269,2.640021085739136,2.5685858726501465
92E97E947628,3.023235321044922,3.0646541118621826,3.128994941711426,3.071878433227539,3.2424001693725586,3.2394418716430664
EC3F3F26E635,3.1822409629821777,3.213263273239136,3.26232647895813,3.31911301612854,3.6227333545684814,3.2695045471191406
C5CA6C22BAFE,2.4982643127441406,2.514542579650879,2.7363784313201904,2.6041994094848637,2.765955209732056,2.487048625946045
E0DF99CD1D9C,2.5206940174102783,2.536874532699585,2.753037214279175,2.604400873184204,2.66431736946106,2.536500930786133
0420DDE0BABD,2.331775188446045,2.2915618419647217,2.610326766967773,2.3933310508728027,2.406599998474121,2.312753200531006
BA57C427DB35,2.8300747871398926,2.9077999591827397,3.0518832206726074,3.026668071746826,3.267225503921509,3.040716648101806
C2D40AF42A53,2.924858808517456,2.9053308963775635,3.099140882492065,2.8927996158599854,2.966062068939209,3.1343765258789062
16B9EB49892E,2.156667232513428,2.1648428440093994,2.5002429485321045,2.219224452972412,2.1872525215148926,2.236254930496216
D03BCE849DEA,2.61701774597168,2.672077417373657,2.8475615978240967,2.785611152648926,2.9207518100738525,2.596609592437744
9725E454418F,2.063006639480591,2.0265936851501465,2.3267714977264404,2.049377918243408,2.0225558280944824,1.999804973602295
DDD1A1F08FDF,2.5811264514923096,2.58835506439209,2.865023136138916,2.736500740051269,2.778759002685547,2.630112648010254
E69D5E1FEAB4,2.7441694736480717,2.6833503246307373,2.918810606002808,2.845823287963867,2.804770469665528,2.6856913566589355
F86C79CE78F4,2.280363082885742,2.2280161380767822,2.5643985271453857,2.314561128616333,2.2358856201171875,2.2884762287139893
5A74C94F9813,2.384822368621826,2.4225218296051025,2.711047410964966,2.581150770187378,2.8651788234710693,2.6503872871398926
C7A28C7A3786,1.9290846586227417,1.9864709377288816,2.289391040802002,2.05537223815918,2.130088806152344,2.0198814868927
681B9CD21B07,3.214551448822021,3.2097291946411133,3.318055868148804,3.319720506668091,3.5644607543945312,3.4428164958953857
C38334385924,2.757662057876587,2.76484489440918,2.9285805225372314,2.847331523895264,3.012592077255249,2.809969425201416
E897534557AF,3.106292486190796,3.053762197494507,3.1457273960113525,3.0672402381896973,3.0749073028564453,3.146479606628418
E7F9A77683D2,2.6359822750091557,2.677914619445801,2.924440622329712,2.843867778778076,3.1261987686157227,2.881143093109131
F7E78C064324,2.2955682277679443,2.263076066970825,2.597266912460327,2.336236000061035,2.290543556213379,2.41796350479126
6B56C630FFC5,2.6663784980773926,2.5865912437438965,2.8052358627319336,2.545974969863892,2.564911365509033,2.9252073764801025
FE700406E7D4,2.4716169834136963,2.353858709335327,2.657526731491089,2.4430902004241943,2.376454591751098,2.473130226135254
48940AA0656E,2.883735656738281,2.8284595012664795,2.8679358959198,2.7399911880493164,2.847053289413452,2.7115063667297363
D1EB6E3F8A28,2.953495740890503,2.8843462467193604,3.0150132179260254,2.880677461624145,2.855863332748413,3.0468578338623047
0D8EC8868869,1.7233449220657349,1.6930861473083496,2.0712969303131104,1.8207409381866453,1.7795439958572388,1.818100929260254
31D67F9A82BA,3.4711928367614746,3.470486879348755,3.511343717575073,3.4980616569519043,3.6703457832336426,3.7628140449523926
AC7AB280A93C,3.361555814743042,3.370760202407837,3.4381799697875977,3.432997226715088,3.57712197303772,3.547481060028076
3567E4ED2023,2.423632860183716,2.3542885780334477,2.63107705116272,2.332998752593994,2.253251791000366,2.562791347503662
B379CB700CCD,2.7581946849823,2.6971592903137207,2.883298635482788,2.818570137023926,2.90934419631958,2.6023104190826416
861349CA778E,3.1999425888061523,3.187608242034912,3.303027868270874,3.330231189727783,3.621299982070923,3.505085229873657
3D3C80EF2AAA,2.7474849224090576,2.698998212814331,2.7645437717437744,2.681703329086304,2.740406274795532,2.4591360092163086
