text_id,cohesion,syntax,vocabulary,phraseology,grammar,conventions
7835355C55D8,1.9293725490570068,1.943010687828064,2.3876099586486816,2.09223747253418,2.1447925567626958,2.409576416015625
9A24CB0724FE,2.838989734649658,2.867505550384521,3.031280994415283,2.946795463562012,3.0465080738067627,3.154358386993408
CEC71375C061,2.6524529457092285,2.663012981414795,2.884953260421753,2.78203558921814,2.9436066150665283,2.9150986671447754
457A4416559B,2.228163719177246,2.24426794052124,2.5161194801330566,2.230708599090576,2.267167568206787,2.1567959785461426
DBAB680CBC5D,2.538811206817627,2.488055229187012,2.767012596130371,2.4817705154418945,2.4804983139038086,2.6628003120422363
F8BA702A8450,2.672850608825684,2.629011631011963,2.8880515098571777,2.7393908500671387,2.8300459384918213,2.894536256790161
CBDE3C526D05,2.466865062713623,2.4558863639831543,2.744359254837036,2.5353055000305176,2.581602096557617,2.4486470222473145
0E22A47D358E,2.2669520378112797,2.2078981399536133,2.546677827835083,2.2703771591186523,2.2181053161621094,2.3256521224975586
B0DFC5E93591,1.7805684804916382,1.843966245651245,2.1125874519348145,1.8796967267990112,1.9486446380615237,1.7774375677108765
E80B0AD2A9D7,2.1509251594543457,2.083467483520508,2.4505088329315186,2.1084976196289062,2.071033477783203,2.370534420013428
38CADC812CBA,2.628131866455078,2.5647759437561035,2.8155856132507324,2.580197334289551,2.608414649963379,2.967996120452881
4E1C62576A76,2.7717323303222656,2.728938579559326,2.901656150817871,2.757659912109375,2.823479652404785,2.748939514160156
E4298EE64777,2.889181613922119,2.899169445037842,3.011073350906372,2.9862961769104004,3.0914559364318848,2.752792358398437
D9130F5402F6,2.8843274116516118,2.9520649909973145,3.15279221534729,3.1409289836883545,3.464961290359497,3.0382015705108643
E877D5AD16DA,2.8218092918396,2.827056646347046,3.0617780685424805,3.0107734203338623,3.174950122833252,2.926560878753662
0CFDDC1CF75A,2.515174388885498,2.4817628860473637,2.748701333999634,2.5788822174072266,2.585193157196045,2.5207202434539795
EC3F3F26E635,3.1791954040527344,3.258983612060547,3.3925366401672363,3.4188711643218994,3.6372790336608887,3.2953548431396484
91B88A23A5E4,2.9243950843811035,2.9155850410461426,3.192572593688965,3.1005609035491943,3.246126651763916,3.233606576919556
F0E76CC2EF7A,3.255274772644043,3.287302732467652,3.2683193683624268,3.273237943649292,3.423497676849365,3.535766839981079
E5621447B675,2.6151976585388184,2.5508387088775635,2.6359896659851074,2.489734172821045,2.526773452758789,2.2028722763061523
C1C75CB3BB17,2.777413845062256,2.7164883613586426,2.9443588256835938,2.783042907714844,2.753531217575073,3.0084962844848637
F144EA4BE505,1.7359459400177002,1.7962853908538818,2.048747539520264,1.866397500038147,1.9305658340454104,1.6650395393371582
E0BABC4506D0,2.9377245903015137,2.7579233646392822,3.019378185272217,2.8204383850097656,2.7067790031433105,2.9943106174468994
C5CA6C22BAFE,2.5747547149658203,2.541214942932129,2.86148452758789,2.7509567737579346,2.8608763217926025,2.564305305480957
0420DDE0BABD,2.3888907432556152,2.287861585617065,2.694716215133667,2.521094560623169,2.4313762187957764,2.2797133922576904
757C5E55BA96,2.7595181465148926,2.7509937286376958,2.873354911804199,2.8118135929107666,2.909708976745605,2.716279983520508
79098D096CB8,2.4590210914611816,2.364275455474853,2.6432595252990723,2.390177726745605,2.3336071968078613,2.4944875240325928
D4A38C52F57D,3.320758104324341,3.3360342979431152,3.5155375003814697,3.548410654067993,3.7905759811401367,3.481862783432007
B3241FAB44C9,3.471867322921753,3.482387065887451,3.6254067420959473,3.658760786056519,3.8554880619049072,3.7587153911590576
DF8B648769C5,2.9313526153564453,2.7408156394958496,2.939527034759521,2.7280259132385254,2.6071581840515137,2.8257479667663574
B83DD09D3129,2.7819395065307617,2.696751594543457,2.841945171356201,2.721222400665283,2.688814640045166,2.6087241172790527
375ABFC3D6F5,3.3122129440307617,3.364670753479004,3.450308561325073,3.408696174621582,3.593522310256958,3.642702102661133
A4DA4201903F,1.8962304592132568,1.888702630996704,2.261718273162842,1.9922046661376955,1.9577610492706297,1.9034712314605715
4C1C3000E7C6,2.363823413848877,2.209105491638184,2.616595268249512,2.3423609733581543,2.18786096572876,2.3267393112182617
DAF9AC30424E,2.908271312713623,2.887129068374634,3.093306303024292,3.122100830078125,3.347184658050537,3.0062060356140137
4D377B163021,2.433888435363769,2.3682103157043457,2.8174612522125244,2.694248676300049,2.754631519317627,2.4331774711608887
FF197A6B15B2,2.683183431625366,2.656597137451172,2.9466123580932617,2.857881546020508,2.832578659057617,2.768496513366699
0B84A2B37B65,2.4077579975128174,2.246450185775757,2.6270346641540527,2.3687100410461426,2.2836833000183105,2.439486265182495
9E1DFDF33C0B,3.246134996414185,3.2318766117095947,3.277088165283203,3.236220121383667,3.351280212402344,3.332063913345337
48837626943D,2.610948085784912,2.59049654006958,2.953615188598633,2.868226766586304,3.055680990219116,2.8337574005126958
287BE4F26530,2.557894468307495,2.3009262084960938,2.8175058364868164,2.5949997901916504,2.451042652130127,2.423222541809082
E0BDF62838F7,2.732722282409668,2.748528003692627,2.9818544387817383,2.9042727947235107,3.085615634918213,2.989365100860596
E0DF99CD1D9C,2.520849227905273,2.5149712562561035,2.68337631225586,2.514481544494629,2.57533597946167,2.3966004848480225
A2BA5F95C077,2.9190402030944824,2.823554515838623,3.0156848430633545,2.813955068588257,2.776854991912842,3.0955440998077397
DDD1A1F08FDF,2.6131958961486816,2.572110176086426,2.853200912475586,2.761286735534668,2.8751983642578125,2.5360569953918457
8D160B0BC04B,3.35904860496521,3.4395692348480225,3.661613941192627,3.708599090576172,3.75191068649292,3.572994947433472
46BB96D9BC9B,2.9090588092803955,2.979712963104248,3.131765365600586,3.154958486557007,3.26575231552124,2.9847307205200195
CDABA09822C7,2.6423869132995605,2.4716005325317383,2.790584087371826,2.5904765129089355,2.440157413482666,2.548443555831909
82CCCAD3BA5B,2.6718573570251465,2.622509002685547,2.846194267272949,2.6559951305389404,2.682264804840088,2.5322275161743164
306796D0279E,2.572484016418457,2.443965435028076,2.7212352752685547,2.4673848152160645,2.403965473175049,2.493091821670532
824896E8F91B,2.267422199249268,2.229727268218994,2.674510717391968,2.448781967163086,2.4246039390563965,2.406909465789795
4843C41AAF24,2.775522232055664,2.8372085094451904,3.1170125007629395,3.047541618347168,3.199342727661133,3.0704009532928467
4E59508F6D0B,2.670536518096924,2.605811357498169,2.768836259841919,2.6368727684021,2.63802170753479,2.495535135269165
D6504339A690,2.9707281589508057,2.997947454452514,3.141209363937378,3.1615986824035645,3.3694605827331543,2.9277572631835938
61471CA2532D,2.2896158695220947,2.1261563301086426,2.5036063194274902,2.226905345916748,2.0764174461364746,2.225499629974365
6013DA298542,2.586113452911377,2.533484697341919,2.740724802017212,2.613732099533081,2.672618865966797,2.47574234008789
EF36F9497E96,3.035088062286377,3.013906717300415,3.171839714050293,2.9581265449523926,2.7990870475769043,3.249007225036621
56AC4BE71C2F,2.776933193206787,2.728581428527832,2.9814987182617188,2.872632503509521,2.9551167488098145,2.830297946929932
96F4AB949807,1.830902099609375,1.8714170455932615,2.2000365257263184,2.0082807540893555,1.9969065189361568,1.7110188007354736
E897534557AF,3.089491128921509,3.0939624309539795,3.177365303039551,3.076377391815185,3.0756964683532715,3.137261390686035
8E6F35BA3EE6,2.792665719985962,2.878657817840576,2.9858646392822266,2.8718926906585693,3.0056614875793457,3.1948354244232178
2C0F002E8882,2.643598794937134,2.6067848205566406,2.831806182861328,2.657648086547852,2.6703524589538574,2.5902867317199707
833489139971,3.348117589950561,3.3596303462982178,3.4475977420806885,3.483772754669189,3.578265428543091,3.431731700897217
C7A28C7A3786,2.012590885162353,2.022509813308716,2.36155366897583,2.118563652038574,2.136068820953369,1.9208284616470337
FE7BFE19D977,2.980694055557251,2.93530011177063,2.948128700256348,2.8023688793182373,2.775805711746216,2.757025718688965
E792CBEB06C5,3.101313591003418,3.1041150093078613,3.229830265045166,3.169844388961792,3.3861687183380127,3.41752552986145
F86C79CE78F4,2.4193310737609863,2.218574523925781,2.546401023864746,2.260561466217041,2.0999250411987305,2.329127788543701
60AEEA05E1A9,2.731226921081543,2.5308003425598145,2.907087564468384,2.722756862640381,2.668062686920166,2.745180606842041
064423D845B1,2.87001895904541,2.79719614982605,3.011476755142212,2.8584177494049072,2.785444736480713,3.0103938579559326
F7DD6134C693,2.5830228328704834,2.366367816925049,2.693335056304932,2.4400904178619385,2.253867626190185,2.3952455520629883
D242BBCBEAFB,2.8919076919555664,2.9530696868896484,3.014831066131592,2.87256383895874,2.952335357666016,3.2036802768707275
DA8E64EC1304,2.6728670597076416,2.576420307159424,2.737411499023437,2.610196352005005,2.5852766036987305,2.36672592163086
5B0E80E62A8C,3.0844082832336426,3.115873098373413,3.1603903770446777,3.1750075817108154,3.297107458114624,3.2812693119049072
10D2D1173D36,3.4866878986358643,3.4518208503723145,3.612975597381592,3.478330612182617,3.611303329467773,3.7469241619110103
709156BCF733,3.1387550830841064,3.2472376823425293,3.340332508087158,3.3079822063446045,3.54919958114624,3.372011184692383
CF7AF5FA5DDC,3.5443544387817383,3.5092997550964355,3.623537302017212,3.583385467529297,3.5333495140075684,3.6390540599823
6B56C630FFC5,2.683258533477783,2.477550983428955,2.876315116882324,2.624142646789551,2.540297508239746,2.8890950679779053
7820048B53C8,3.1662580966949463,3.2255094051361084,3.2874293327331543,3.2568371295928955,3.320290327072144,3.318057060241699
950729DE3582,2.8449411392211914,2.8828318119049072,2.9785585403442383,2.9515492916107178,3.165911912918091,3.024641275405884
FFD29828A873,2.864856243133545,2.686098337173462,2.99645471572876,2.967603206634521,2.971196174621582,2.4729485511779785
3E500A5390C1,2.073980569839477,2.055469036102295,2.4387223720550537,2.1877360343933105,2.147210597991944,2.0116758346557617
48940AA0656E,2.951061248779297,2.8208816051483154,2.8818178176879883,2.734380960464477,2.724299907684326,2.831035614013672
0E14B9D24898,2.5937042236328125,2.4917399883270264,2.753164529800415,2.5006465911865234,2.337756633758545,2.453512191772461
A35F3D111E9A,2.409212589263916,2.3405871391296387,2.544349193572998,2.3349099159240723,2.310295343399048,2.119689464569092
